"loss.id","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
480,9,904488.222195808,981990.338846178,1008849.56356451,1026359.02579526,1040149.4514157,1056959.58045098,NA,NA,NA,NA,NA,NA,NA,NA
481,9,454841.071171009,574212.190602075,615143.844466624,640742.694256194,680345.594016291,699437.039701828,NA,NA,NA,NA,NA,NA,NA,NA
482,9,606310.34524951,694567.333920848,736042.289646217,789696.244781777,814890.281453899,844653.129283656,NA,NA,NA,NA,NA,NA,NA,NA
483,9,751710.23300312,887776.812829322,936162.999158408,978349.286963416,1014156.09685645,1033461.79667785,NA,NA,NA,NA,NA,NA,NA,NA
484,9,504738.982757501,664458.263196089,759303.281853217,874834.912016372,943639.013489564,997567.959091389,NA,NA,NA,NA,NA,NA,NA,NA
485,9,1064758.64909208,1121678.72016409,1145520.89438422,1177390.64758124,1219922.76890219,1250619.57959775,NA,NA,NA,NA,NA,NA,NA,NA
486,9,443500.651840445,505775.314781692,531058.969052556,558041.208437115,591856.887704562,603204.455459567,NA,NA,NA,NA,NA,NA,NA,NA
487,9,536442.386062451,616135.874870173,652863.116813913,695639.390667444,724804.402108082,742346.419321962,NA,NA,NA,NA,NA,NA,NA,NA
488,9,505188.223473816,615251.567379603,697552.014792641,791583.244623387,853796.687129292,897703.7496872,NA,NA,NA,NA,NA,NA,NA,NA
489,9,463696.183261601,602065.763483567,679033.686994572,746272.720520221,788809.92783892,831436.811529535,NA,NA,NA,NA,NA,NA,NA,NA
490,9,927910.900634702,995862.628796988,1038674.23006241,1073464.6363803,1104580.80488372,1127070.9492461,NA,NA,NA,NA,NA,NA,NA,NA
491,9,421126.671895857,579187.041096942,616705.154831921,653419.21928526,680026.177557683,736294.845694915,NA,NA,NA,NA,NA,NA,NA,NA
492,9,568036.114242728,641740.150070857,703677.366944539,750766.846033043,788219.020574117,810887.804961086,NA,NA,NA,NA,NA,NA,NA,NA
493,9,742238.847115521,885288.324653717,1148721.21580157,1259161.19478111,1371034.92715223,1417463.99178955,NA,NA,NA,NA,NA,NA,NA,NA
494,9,989762.261601417,1016402.23430364,1031436.95137795,1047709.05341663,1061114.90218865,1071380.75716207,NA,NA,NA,NA,NA,NA,NA,NA
495,9,1067663.53662889,1083911.14424049,1094799.9400546,1099156.26067308,1104478.97069607,1107471.43836249,NA,NA,NA,NA,NA,NA,NA,NA
496,9,547152.192354907,609437.507032962,654004.609437009,701737.379017446,732045.339185317,750304.485485519,NA,NA,NA,NA,NA,NA,NA,NA
497,9,640709.93473828,780148.285600582,851891.009433569,935091.454876355,1021112.02664215,1107567.30713182,NA,NA,NA,NA,NA,NA,NA,NA
498,9,536555.80549524,687095.227842057,785651.664900144,881033.283927265,954816.084516843,1036696.9950585,NA,NA,NA,NA,NA,NA,NA,NA
499,9,747340.092757628,794879.180864671,822534.004462958,844624.238716423,859386.549830946,876536.242861837,NA,NA,NA,NA,NA,NA,NA,NA
500,9,652352.002434083,750905.525206687,803649.568014285,874233.651690342,916389.542796334,937002.520267762,NA,NA,NA,NA,NA,NA,NA,NA
501,9,888162.792018495,911390.991932714,925893.566248521,935065.593911952,944167.48527273,948596.576758598,NA,NA,NA,NA,NA,NA,NA,NA
502,9,562390.321877078,639136.55868916,676170.459856512,710268.153966464,734069.021248317,754194.121293923,NA,NA,NA,NA,NA,NA,NA,NA
503,10,756167.738823275,820633.684281927,859244.774485476,889026.222035303,923990.026178457,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,10,841796.9608372,882118.961366707,901329.690158711,927998.668598948,940610.385555824,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,10,690653.402488921,888073.842013701,987485.600302355,1140595.05852393,1179532.35306687,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,10,485222.223118563,600703.007687053,677638.769896875,765224.502004536,822502.830802796,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,10,462941.19378861,589063.80984526,651903.897353419,705842.974661235,756895.719607923,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,10,570187.952005046,649775.574188115,669512.650657408,685188.490037033,710220.08101451,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,10,764119.019719569,854996.779499625,904291.650871173,955846.04819596,986232.333841577,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,10,640131.671232453,787652.018120209,900191.148302224,996768.87570664,1072774.13222505,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,10,749689.712665776,864739.527868908,926655.187141121,985992.2392735,1011764.16861164,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,10,657566.964650252,860198.555284214,959356.6274901,1035789.24099346,1110013.7213335,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,10,671411.08274118,743662.667809636,772492.531624115,798816.758720465,822713.376687262,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,10,506296.552899972,629118.394313164,681239.468922017,726942.579071356,764981.486085727,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,10,551159.234514773,625166.37905912,688079.092210866,723441.754976025,771538.800328966,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,10,842908.16798578,882062.852874293,917755.069224587,938790.282434731,964627.295947984,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,10,658330.927362491,712479.279528885,732802.009551367,757529.565637689,793327.347508896,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,10,592341.352383559,640617.995514085,667641.723113174,714388.62402321,759693.8119741,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,10,663468.633069324,773985.976071361,815192.752380024,868067.387002562,902528.245008311,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,10,694783.22669106,794623.643437244,898343.7365568,998314.598598242,1076668.34520103,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,10,511742.85469448,648665.032833501,734102.767796754,766736.492376269,804643.985787138,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,10,932671.110158041,998908.631230894,1040224.56488328,1081490.78196358,1103913.11595945,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,10,1001824.8824336,1073700.86639062,1096624.37632539,1150560.56873747,1176369.07737932,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,10,1040003.3206317,1236915.962503,1329103.78109661,1450512.38428853,1507275.50111931,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,10,772557.864524074,806682.514683819,837287.209803094,867652.755869544,887344.018197452,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,10,657618.172518674,710744.029708154,736901.064558914,759918.797725643,778461.21169951,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,10,343325.36399807,494093.335052384,560828.219846166,644677.969055003,684765.218648137,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,10,703521.650440686,727341.022553164,750788.310074716,764161.387165463,794616.750168867,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,10,729309.140566792,783039.637083273,809327.423649589,825907.855476918,836229.167932902,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,10,602046.913568752,705472.877764764,794330.757682484,885664.396019184,959625.25986287,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,10,457039.125558883,611991.598939329,694189.113519998,752151.96517498,809784.419479333,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,10,894279.012529999,975071.423320353,1026779.62536839,1069592.2783567,1109298.00479775,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,10,512732.115271103,586712.952357269,615314.083356823,658982.199141429,692072.263214533,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,10,455138.935355355,501849.654595566,527464.570963853,553616.366845571,569062.981247249,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,10,647245.927435184,833926.410065879,894348.881956363,938158.959875553,973392.649663445,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,10,505448.882994252,725083.856898381,849602.930121562,1027520.90527628,1152146.67872934,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,10,782646.293707764,856569.044488424,903045.759813546,963608.389246417,998835.438717135,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,10,687886.440124679,724720.543176191,740297.398897221,764513.88401907,774438.143183708,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,10,643019.400960229,699235.409551482,731138.072059188,761815.613369249,791902.87353862,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,10,455155.542043105,548808.095501768,612846.500852657,655586.111966781,692066.388210595,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,10,642869.004706312,707194.739278449,755323.838092034,803052.171731345,843817.562202935,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,10,801852.178362359,835370.033080013,859948.959840987,881292.528444852,903242.289079709,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,10,481978.325148743,616505.940738791,684059.525970005,761824.502809331,833256.955006872,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,10,1171791.12036836,1211263.20569458,1229366.70528544,1247665.73930076,1264034.40942463,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,10,966845.65369054,980340.551191909,989011.448706839,994772.634493223,1000034.04120874,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,10,557687.18520218,699636.781870482,788516.870825273,878996.226747723,949528.134362182,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,10,459693.46542695,552099.103823917,596337.750657025,640263.695386801,683893.61606161,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,10,720746.987905757,799536.204032414,842640.663141298,875055.883336794,906469.916925472,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,10,537169.607435007,646582.495279388,727534.942001442,797009.108336351,839146.866595728,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,11,971441.512170818,1044189.24625738,1055544.68917821,1076735.09459151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,11,617414.187670039,830081.634882586,935669.080392006,1021634.90003371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,11,910786.322773388,1062066.59354995,1145648.65094327,1248685.05864381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,11,770606.146325835,866947.247911994,940959.652441853,1001953.42280954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,11,863999.186471042,908770.629767462,952043.815609735,983350.822763618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,11,635443.414069086,657588.513969358,684976.556405141,709736.21280484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,11,1193027.31161877,1218030.07457679,1232007.13032082,1250974.92982463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,11,716704.985892338,774735.313094207,812481.696225057,838766.043157984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,11,1194439.1066233,1262685.22592636,1304255.45108728,1344744.09046149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,11,492677.339687126,630525.36290836,711814.866507862,813770.872844894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,11,642078.824674101,867763.728230653,947210.418202124,999927.159342171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,11,1058237.09283294,1105171.93763538,1124182.19730751,1140339.69023512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,11,1041567.74444437,1184296.62260863,1256015.72191619,1325009.09142477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,11,775465.829300739,874366.089779909,907129.317139266,939619.938010202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,11,515990.576127806,611988.745287098,655403.854767318,711494.321631468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,11,620336.699594657,801499.061360524,887770.60374922,967256.324777538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,11,709971.8932629,875339.653624852,934798.4548169,1011547.61547264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,11,967176.59446715,1038377.37986845,1066293.96488316,1097413.21191156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,11,719049.56922291,892713.445365471,948442.477993063,1007773.67031618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,11,509958.586586228,711907.103331165,781279.802775301,864728.589469844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,11,456979.393236104,553366.808955387,621382.364425432,696822.406294261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,11,750101.46859181,880945.332300434,968876.532501085,1025705.2354851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,11,701636.452694476,808461.640910796,847250.33002564,893481.653229582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,11,521480.910346873,618396.286428292,660669.659621062,698348.497436627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,11,718764.689250465,894117.980433826,941648.716398217,1028450.90800145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,11,675256.363528703,860704.108331216,921010.770207012,968259.179188428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,11,552638.230567592,884827.436263422,1052201.49745217,1224294.20735907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,11,777338.193867278,937975.138427344,998911.331837169,1056772.63512849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,11,704178.745956971,803177.977140596,863095.232319065,951588.918154738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,11,883191.808449859,935602.304260667,960978.628739677,980307.052477755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,11,1153639.58563347,1088924.84674808,1062382.5392444,1040741.0474551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,11,874439.58551479,1051618.82295824,1130577.56216969,1191154.4553162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,11,971224.832426474,1096171.9647294,1161698.54360788,1239517.85838464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,11,1045006.82819917,1098211.72455082,1137552.87324644,1162562.18228211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,11,938153.858050263,1050386.31657565,1137863.81508908,1191380.79875655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,11,743257.375679378,857347.28427123,908850.114783233,961086.999243929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,11,1379853.5347905,1403960.20146765,1414756.61339638,1422945.71517858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,11,507339.252592071,579043.30066841,633400.774878492,662747.123244525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,11,677051.238659788,787505.828694068,891932.647493441,978438.562375661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,11,761163.615110159,812568.486239421,830440.021282909,868891.218998397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,11,682975.394296511,935712.014229128,1029897.96443069,1214003.14522105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,11,683759.458239957,817431.871664798,886565.180898277,946800.206038197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,11,778837.58749873,833647.702193081,865060.574524581,880659.860440333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,11,701615.976684269,814834.990138381,842555.952186796,917422.489346483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,11,659027.643125784,723421.467275539,764075.148648557,789545.531476651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,11,535339.269911636,657013.416531435,701282.447041198,751480.511951681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,11,653865.392656003,720607.849745514,760807.305279721,836664.842885241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,11,817209.966636962,921668.621517214,984157.762181682,1009322.82453712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,12,711424.178103486,837071.079517804,890417.073351065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,12,481950.608309812,659415.631949223,739106.909916125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,12,777031.762827246,1012674.81707194,1078419.258118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,12,1098995.04767963,1159276.73202138,1213872.35336791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,12,477372.719208164,695454.55035321,757064.114461577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,12,1537740.35031599,1586071.48146448,1599524.71412522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,12,878078.447069088,1053978.25427466,1151289.9115757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,12,474874.230678551,523793.649274036,574844.775536995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,12,507870.099095619,638362.558914243,712979.311176162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,12,936059.832437557,1033929.83795683,1081006.20499635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,12,767252.752416517,865365.453459944,917315.410174509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,12,879060.4942216,1009907.48009662,1047972.24701011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,12,627962.743152845,701069.319794773,748139.797972139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,12,890679.432976665,953394.089285247,977648.190543742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,12,517816.981543774,661833.752149841,737679.693953467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,12,469112.396613027,614273.193789133,692063.890197903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,12,541587.528166768,595104.881141443,666495.761090433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,12,826221.719305584,948214.456664758,1031294.04539503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,12,1171679.22830547,1358576.19718884,1431130.61147217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,12,931243.650710646,977332.391902793,991622.427272634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,12,466495.727560493,557539.548348206,635207.209343117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,12,844084.115628542,939078.337094792,964585.408857023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,12,1200080.14437122,1251286.93201671,1270027.11367986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,12,824749.233013204,892177.394079139,919493.558919109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,12,914620.101125679,933433.819225978,938304.71100501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,12,531148.45522297,642512.062308629,676123.278350296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,12,488803.729149146,609912.994814894,657753.080164433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,12,439458.577558411,514018.265179884,558944.413600847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,12,898059.714043933,1002097.9184556,1059104.42330332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,12,845394.681170482,1089543.71712314,1219826.49642348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,12,1039373.01358794,1070250.33584517,1091894.92696409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,12,778507.460079993,842360.621311791,864796.237424887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,12,784094.901671772,857254.259699369,881481.607542137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,12,1058525.35826666,1143905.40931166,1181422.81084667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,12,441976.210345717,551131.464076426,605243.709290945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,12,869934.73402841,941477.886260219,984890.933996697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,12,441100.838295663,696704.608223875,805612.543388157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,12,574834.082406822,744727.349803551,851494.528847484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,12,461421.095651811,534756.534123114,572501.439513336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,13,623582.529534526,689065.472177427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,13,604547.191971145,684663.041251464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,13,771441.955099431,860546.690154791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,13,449530.637533444,558801.464493699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,13,767391.13886039,834734.716891897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,13,991010.646337207,1041686.60657464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,13,1076646.98978597,1192664.84136006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,13,791830.613512715,904332.226119922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,13,1064369.21682656,1207547.87083726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,13,1111176.48032372,1355477.41988465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,13,686547.298354734,715309.748389027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,13,836541.063561109,931660.881077374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,13,946783.877996169,997627.304146599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,13,1411181.70713775,1542655.04340318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,13,450254.759619924,564893.578909281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,13,574572.147109894,664862.61065203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,13,384058.868113983,588545.516364034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,13,656770.560223213,916043.921665775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,13,840712.233320689,980673.602993323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,13,909883.063290743,1071436.71100496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,13,1017828.42484174,1161889.68313523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,13,1035321.93091905,1106738.31215885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,13,934476.92162946,1009187.63607389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,13,548204.545562279,762510.096277287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,13,1116093.52319517,1162127.7352634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,13,808145.311371665,940461.987584628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,13,817884.206702175,1096658.4694477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,13,1141993.43834966,1250859.83800592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,14,558098.94240594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,14,769952.639442381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,14,1097442.27577361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,14,813215.368800646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,14,917203.92768326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,14,801461.979604906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,14,807216.132541651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,14,712107.062106571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,14,678624.590008577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,14,1308506.23636521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,14,456647.209198972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,14,643377.725040493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,14,883873.320036769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,14,882657.030842369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,14,1046442.98322771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,14,586410.751471148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,14,875887.270841123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,14,1012126.81217484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,14,984683.815539247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,14,976549.977448157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,14,943419.56576898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
